id,x_esquerda,y_esquerda,x_direita,y_direita,paralaxe_x,paralaxe_y,paralaxe_total,profundidade_mm,distancia_match
582,176.09742736816406,148.74795532226562,171.9889373779297,258.9495544433594,4.108489990234375,-110.20159912109375,110.27815803161616,6916.396551419849,149.8599395751953
583,565.4186401367188,494.968505859375,560.4791259765625,603.59375,4.93951416015625,-108.625244140625,108.73749337164605,5752.781564877856,150.12661743164062
584,333.7554931640625,669.0089721679688,328.3054504394531,778.884033203125,5.450042724609375,-109.87506103515625,110.01014500117422,5213.894172184985,150.34959411621094
585,548.7669677734375,586.8731079101562,542.9785766601562,696.5174560546875,5.78839111328125,-109.64434814453125,109.79703343770034,4909.126809831606,150.55563354492188
586,469.61944580078125,507.00799560546875,464.32635498046875,615.6339721679688,5.2930908203125,-108.6259765625,108.75486009640615,5368.497719886534,151.4529571533203
587,1114.703857421875,776.2485961914062,1106.7750244140625,882.882080078125,7.9288330078125,-106.63348388671875,106.92785548529852,3583.8749500715903,151.60475158691406
588,987.3716430664062,498.8361511230469,982.39599609375,607.9873046875,4.97564697265625,-109.15115356445312,109.26450195396184,5711.005253419365,151.79591369628906
589,190.4637908935547,692.4624633789062,186.2737579345703,815.2978515625,4.190032958984375,-122.83538818359375,122.90683043025534,6781.795341029432,152.06248474121094
590,90.0172119140625,796.10205078125,91.01968383789062,915.0355224609375,-1.002471923828125,-118.9334716796875,118.93769644541251,nan,152.06906127929688
591,1070.1976318359375,294.2869873046875,1064.9752197265625,401.57122802734375,5.222412109375,-107.28424072265625,107.41127452775616,5441.153513907718,152.1512451171875
592,967.707763671875,136.88906860351562,962.6812744140625,244.64306640625,5.0264892578125,-107.75399780273438,107.87117148121915,5653.239177987712,152.15780639648438
593,330.8573303222656,797.6568603515625,326.10107421875,900.93505859375,4.756256103515625,-103.2781982421875,103.38765982589416,5974.4356446651655,152.1873779296875
594,395.8326110839844,334.9320373535156,391.6963195800781,454.1889343261719,4.13629150390625,-119.25689697265625,119.32860672509352,6869.908944561673,152.4073486328125
595,165.17857360839844,758.1784057617188,162.6957244873047,880.235107421875,2.48284912109375,-122.05670166015625,122.08195181890936,11444.894399174022,152.88230895996094
596,719.9050903320312,722.044921875,715.3594360351562,833.1394653320312,4.545654296875,-111.09454345703125,111.18750181073817,6251.233407594393,153.00653076171875
597,124.09439849853516,680.3470458984375,121.22447967529297,805.2636108398438,2.8699188232421875,-124.91656494140625,124.94952833369386,9901.306535178617,153.04248046875
